latitude,longitude,minimum_nights,number_of_reviews,reviews_per_month,availability_365,dist_to_times_square,review_density,log_minimum_nights,calculated_host_listings_count,location_tier_encoded
-0.6731488658588952,0.8059857563102403,2.1527323798143354,-0.523477355505879,-0.6940890285651014,1.9268774938524944,0.522830177192775,-0.3616711725944004,1.8374684903334966,0.4085482546800874,0.2841338786273592
1.568966445906636,0.011275101740743646,-0.252160411089171,-0.5010883648664183,-0.649719149497344,-0.8551234602548357,-0.045516708682314146,-0.23591537066814616,0.009351276630869666,-0.64891251773431,0.2841338786273592
0.5711654770358503,0.5808105272935743,-0.252160411089171,-0.523477355505879,-0.6940890285651014,-0.024334134233742637,-0.4538463994711199,-0.3616711725944004,0.009351276630869666,-0.64891251773431,0.2841338786273592
0.24957840980586063,-0.7343339418902592,0.04845118777376733,-0.4563103835874968,-0.675073366107491,-0.8551234602548357,-1.223073600450797,0.015596233184362302,0.3806675011915786,-0.64891251773431,-1.9170937371918788
-0.26162021019133214,-0.8083108182816616,0.04845118777376733,-0.4786993742269576,0.5736218019422505,-0.8551234602548357,-0.5215341741787336,-0.11015956874189192,0.3806675011915786,0.4085482546800874,-0.8164799292822598
1.4672773846935945,-0.02008936339585328,-0.252160411089171,-0.523477355505879,-0.6940890285651014,1.9040117325858588,-0.18306542893313052,-0.3616711725944004,0.009351276630869666,0.4085482546800874,0.2841338786273592
-0.2807098534516146,3.219102811937606,-0.8533836088150475,-0.27719845847181107,4.059826585837468,1.279014257964486,2.0392932254548892,-0.35674834760796337,-1.144062266510268,0.4085482546800874,1.3847476865369783
0.07777162046397036,-1.145749201822384,0.04845118777376733,-0.5010883648664183,-0.6877504744125646,1.225660815009003,-0.8883354656164416,-0.3612122098136476,0.3806675011915786,-0.64891251773431,-0.8164799292822598
2.445805156042052,0.4694125993939482,0.04845118777376733,-0.12047552399558606,-0.07291072161649896,-0.8551234602548357,1.2157993691291993,1.9019332620781757,0.3806675011915786,-0.64891251773431,1.3847476865369783
-0.048146603348710716,-0.6188261875243588,-0.8533836088150475,5.700662042264201,1.1757844464332428,0.608285260809842,-0.8097297757104355,-0.18053069106331915,-1.144062266510268,1.4660090270944848,-0.8164799292822598
0.6469733872903225,-0.627478453768969,-0.252160411089171,-0.523477355505879,-0.6940890285651014,-0.8551234602548357,-1.4254387294138988,-0.3616711725944004,0.009351276630869666,-0.64891251773431,-1.9170937371918788
0.8624660910163559,0.5126739306173069,-0.5527720099521093,-0.523477355505879,-0.6940890285651014,1.7439514037194097,-0.4248359916584766,-0.3616711725944004,-0.46935859594877877,0.4085482546800874,0.2841338786273592
-1.2313373769582214,-0.24223629922685955,0.9502859843625822,-0.008530570798282464,-0.5229480664466089,-0.7026850518105985,0.840932185608793,-0.2239386276275505,1.1627648197720073,-0.64891251773431,1.3847476865369783
-0.7278480359699337,0.4983976913134387,0.04845118777376733,-0.4115324023085754,-0.6243649328871971,-0.47402743914424256,0.42530764951566613,-0.34934217240555193,0.3806675011915786,0.4085482546800874,0.2841338786273592
0.4672737646773513,-0.280955190671575,2.1527323798143354,-0.523477355505879,-0.6940890285651014,1.9192555734302825,-1.2034712156486433,-0.3616711725944004,1.8374684903334966,1.9947394133016834,-1.9170937371918788
-0.7109610438551086,2.28487436417373,-0.252160411089171,-0.523477355505879,-0.6940890285651014,0.5015783748988759,1.542251887982802,-0.3616711725944004,0.009351276630869666,0.4085482546800874,1.3847476865369783
2.2468323359067535,0.46811475945745645,-0.5527720099521093,-0.4786993742269576,-0.6370420411922705,-0.8551234602548357,0.9648334562541525,-0.11015956874189192,-0.46935859594877877,-0.64891251773431,1.3847476865369783
-0.8552346938794995,0.5111597840243234,-0.5527720099521093,2.588592343379161,1.1631073381281691,0.9360278389649521,0.5804967983187053,-0.2876031367141066,-0.46935859594877877,-0.64891251773431,0.2841338786273592
2.2466487816445775,0.3035053941533697,-0.5527720099521093,-0.523477355505879,-0.6940890285651014,-0.8551234602548357,0.9088546220708351,-0.3616711725944004,-0.46935859594877877,-0.64891251773431,1.3847476865369783
-2.80127698084952,-0.3172947088988766,-0.5527720099521093,-0.34436543039019324,-0.12361915483679302,-0.8246357785659882,2.965334925937543,-0.1604618895123936,-0.46935859594877877,0.4085482546800874,1.3847476865369783
-2.4741832857560824,3.529935476775944,-0.8533836088150475,0.05863640112009969,-0.3581456584806531,-0.7484165743438697,3.9573401044352003,-0.14369444925555971,-1.144062266510268,-0.64891251773431,1.3847476865369783
0.35291945937809305,-0.4728191946462917,-0.8533836088150475,0.4392492419909319,1.9934579321104846,0.4863345340544522,-1.2755231893774746,-0.3311203280586437,-1.144062266510268,0.4085482546800874,-1.9170937371918788
1.4678280474799914,-0.1368949576985529,-0.252160411089171,-0.5010883648664183,-0.675073366107491,-0.8551234602548357,-0.22426550802804876,-0.23591537066814616,0.009351276630869666,-0.64891251773431,0.2841338786273592
-1.1685618193140568,-0.12153718511406997,-0.8533836088150475,0.12580337303848185,0.39614228567122123,0.08237275167722345,0.7780024814402038,-0.3322605414987442,-1.144062266510268,-0.64891251773431,1.3847476865369783
-1.4405892357722343,0.1445200019082335,-0.252160411089171,-0.5010883648664183,-0.6243649328871971,0.5092002953210878,1.1969851061399461,-0.36097252925036566,0.009351276630869666,-0.64891251773431,1.3847476865369783
-0.31815492292360686,0.17761492029399836,-0.8533836088150475,-0.523477355505879,-0.6940890285651014,-0.8551234602548357,-0.19832369264377597,-0.3616711725944004,-1.144062266510268,-0.64891251773431,0.2841338786273592
-0.27061436903520686,-0.8336186970472466,-0.5527720099521093,-0.27719845847181107,-0.5229480664466089,-0.8551234602548357,-0.5076372532173817,1.0216426485943961,-0.46935859594877877,-0.64891251773431,-0.8164799292822598
-1.5725647502347602,0.0943368576894325,-0.5527720099521093,0.14819236367794256,2.278692868974639,-0.6950631313883866,1.3599248398291262,-0.19018598814950827,-0.46935859594877877,1.9947394133016834,1.3847476865369783
-0.591283664954448,-0.4630853951210667,-0.5527720099521093,-0.27719845847181107,0.8208254138911842,0.0061535474551048155,-0.05480278461518742,-0.34953684082958636,-0.46935859594877877,0.4085482546800874,0.2841338786273592
-0.11220704082771471,-0.8835855346101705,-0.8533836088150475,-0.5010883648664183,-0.5926721621245132,-0.8551234602548357,-0.7178427091380617,-0.23591537066814616,-1.144062266510268,0.4085482546800874,-0.8164799292822598
2.534094756120696,0.5111597840243234,-0.5527720099521093,2.163201521229407,0.11090734880706708,0.1509700354771302,1.3415587242385556,-0.24820729115717852,-0.46935859594877877,-0.64891251773431,1.3847476865369783
-1.6781084509523194,-0.548742830942739,2.1527323798143354,-0.4786993742269576,-0.5292866205991457,-0.5350028025219374,1.4184415170466629,-0.35582206552806295,1.8374684903334966,1.9947394133016834,1.3847476865369783
-0.9086489841556987,-0.5956813753200033,-0.252160411089171,-0.523477355505879,-0.6940890285651014,-0.3596986328110646,0.3650622883086294,-0.3616711725944004,0.009351276630869666,0.4085482546800874,0.2841338786273592
0.6932290613440136,-0.16652896958628924,0.9502859843625822,0.34969327943308903,-0.4342083083110943,-0.5197589616775138,-1.0649426556263122,-0.2526828109249801,1.1627648197720073,-0.64891251773431,-0.8164799292822598
-0.611474633787394,-0.20827615421666437,-0.5527720099521093,-0.5010883648664183,-0.675073366107491,-0.8551234602548357,0.02100013310890363,-0.23591537066814616,-0.46935859594877877,-0.64891251773431,0.2841338786273592
-0.015841053216075453,-0.762886420497381,-0.252160411089171,4.066265725583569,0.5482675853321034,-0.8551234602548357,-0.8594125164761407,6.554897933349582,0.009351276630869666,-0.64891251773431,-0.8164799292822598
1.2917995101092317,-0.051237521876573176,-0.8533836088150475,-0.5010883648664183,-0.5229480664466089,1.004625122764859,-0.4081450575633146,-0.3611578836069463,-1.144062266510268,1.9947394133016834,0.2841338786273592
0.014445400033408674,-0.9287936257382668,-0.5527720099521093,-0.4339213929480361,-0.6433805953448073,-0.8551234602548357,-0.8801351151443637,0.14135203511061653,-0.46935859594877877,-0.64891251773431,-0.8164799292822598
0.4839772025300007,-0.9835192097354036,2.1527323798143354,-0.4115324023085754,-0.3454685501755796,1.9268774938524944,-1.3762210396994652,-0.35995319715824936,1.8374684903334966,1.9947394133016834,-1.9170937371918788
-0.8464240892978006,0.45902987990047733,-0.252160411089171,0.9989740079774498,1.087044688297728,0.12048235378828276,0.5474205850814468,-0.2953812925092431,0.009351276630869666,1.9947394133016834,0.2841338786273592
